currency,asset_url,map_url,age_limit,artist_bg_url,artist_url,available_tickets,category_slug,cover_url,description,event_start,event_end,is_refundable,max_price,min_price,gallery_images,facebook_url,description_meta,title_meta,event_name,poster_created_at,poster_galleryable_type,poster_updated_at,poster_tag_count,event_link
₼,https://iticket.az,https://api.iticket.az,16+,https://cdn.iticket.az/event/artist_bg/zzTSrAZmpH8U4zwNInaZAIAMSkcK2Qhcs0joGeJN.jpg,https://cdn.iticket.az/event/artist/Vvnv7MIL1WAOCiErtHUygs5gOdpegWCw6xbD410K.png,566,hayal-kahvesi,https://cdn.iticket.az/event/cover/qhtm8k0y1pE46bAd1nxjNgks8vfNnQBCtHoZZvTv.jpg,<p>We invite everyone to an unforgettable night of music and dance called “Arabic Night” on December 16th at Hayal Kahvesi! The DJ will perform a fantastic program for you that evening.</p>,2024-12-16T16:00:00.000000Z,2024-12-16T19:00:00.000000Z,True,25,10,['https://cdn.iticket.az/event/gallery/5sNTbnzK1HgXZXEDskgrAq2RLACOpSdEdCOhnSZL.jpg'],https://cdn.iticket.az/event/facebook/8u67vIeeu5fmbrLFz7LznSlJ0E3TcWYkAxySQkDl.jpg,We invite everyone to an unforgettable night of music and dance called “Arabic Night” on December 16th at Hayal Kahvesi! The DJ will perform a fantastic program for you that evening.,Arabic Night in Hayal Kahvesi buy tickets online.,Arabic Night,2024-12-09T06:34:54.000000Z,event,2024-12-09T07:12:18.000000Z,5,https://iticket.az/en/events/hayal-kahvesi/arabic-nightV
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/AydllfQBfZaT7f3j0aeAQmzk62jVjNxuXTWVTOhG.jpg,https://cdn.iticket.az/event/artist/EqCLcGpgbP7zsE5rW1lKKIjrmxJXuixpD6iPV6yK.png,585,concerts,https://cdn.iticket.az/event/cover/KGiIj6w8oEyFqr7lZKXOFe8oVYE9tgne1c83uU48.jpg,"<p><em>The ""Komedixana"" team, who have become everyone's favorite with their sketches and can make you laugh throughout the entire year, presents a brand new concert program called ""Komediman."" These concert days will be even more entertaining and funnier than any other day of the year!</em></p>",2024-12-16T16:00:00.000000Z,2024-12-17T18:00:00.000000Z,True,200,20,['https://cdn.iticket.az/event/gallery/l3qjLLbZnDh5P4YBIDJR1H4l07saFdHwCHKwUHXl.jpg'],https://cdn.iticket.az/event/facebook/524GtPnh4WOSrgW7uhpNBORnHrUoYJJOHLJLpVM6.jpg,"The ""Komedixana"" team, who have become everyone's favorite with their sketches and can make you laugh throughout the entire year, presents a brand new concert program called ""Komediman."" These concert days will be even more entertaining and funnier than any other day of the year!",KomediMən in Heydar Aliyev Palace buy tickets online.,KomediMən,2024-10-23T07:29:50.000000Z,event,2024-10-23T10:35:44.000000Z,5,https://iticket.az/en/events/concerts/komedimen-24
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/Kiul8JGT6LaRKW8aRRi3jcUs8mG8bnLMozCHEH0E.jpg,https://cdn.iticket.az/event/artist/qi5U0zNjdd6cayYA4dkXRLracGsuqfgkwp6Z9JZT.png,444,concerts,https://cdn.iticket.az/event/cover/Vfa62WFl8IpmpoYUjFlLLGxbFzV4WuRHfKxsUuw5.jpg,"<p>Concert within the framework of the project ""New Names""</p>
<p>Azerbaijan State Symphony Orchestra named after U. Hajibeyli<br />Artistic director and chief conductor: Fuad Ibrahimov</p>
<p>Soloists: Laureates of republican and international competitions</p>
<p>Nargiz Kangarli (piano)<br />Ali Veliyev (piano)<br />Program:</p>
<p>F. Chopin - Concerto No. 1 for piano and orchestra, E minor, op.11<br />S. Rachmaninov - Concerto No. 3 for piano and orchestra, D minor, op.30</p>
<p><strong>Attention! If you are late for the concert, the seat indicated on your  ticket may change.</strong><br /><strong>It is recommended that you follow the ticket inspector's instructions and arrive at concerts 30 minutes before start time.</strong></p>
<p><strong>We kindly ask the guests of our events to pay attention to the dress code. People wearing shorts and slides/slippers will be refused entry into the concert hall.</strong></p>",2024-12-17T15:00:00.000000Z,2024-12-17T16:30:00.000000Z,True,20,4,['https://cdn.iticket.az/event/gallery/QwaSDLdbfQGMmJh9gujbToX3hBkd51LnkGSrwFRG.jpg'],https://cdn.iticket.az/event/facebook/I6FHgVJcM9wH6xwQjoJXEHhOUOKseRBwiIIbDrr0.jpg,"Concert within the framework of the project ""New Names"" Azerbaijan State Symphony Orchestra named after U. HajibeyliArtistic director and chief conductor: Fuad Ibrahimov Soloists: Laureates of republican and international competitions Nargiz Kangarli (piano)Ali Veliyev (piano)Program: F. Chopin - Co...","Concert within the framework of the ""New Names"" project in Azerbaijan State Academic Philharmonic Hall buy tickets online.","Concert within the framework of the ""New Names"" project",2024-11-25T08:25:04.000000Z,event,2024-12-06T17:36:44.000000Z,5,https://iticket.az/en/events/concerts/concert-within-the-framework-of-the-new-names-project1
₼,https://iticket.az,https://api.iticket.az,0+,https://cdn.iticket.az/event/artist_bg/dE9Ucs4nQ1jW26Og90t9gTJG8AvJ9ANB2SBebf3W.jpg,https://cdn.iticket.az/event/artist/fE2PnlDQRu7vHAEKJUW3KmyAyYlWxk9H5rr4RubF.png,122,kids,https://cdn.iticket.az/event/cover/1mrx5bnBJWPOJBCbMhmI37YgwI69bf8k6j4Fc8OD.jpg,"<p><strong><em>The ""</em>Nutcracker</strong><em><strong>"" </strong>is a fairy-tale ballet for children and teenagers.We moved away from the plot of the ballet ""The Nutcracker"" and put a ballet on the plot of the cartoon ""The Nutcracker"".A shy,kind girl Masha rescues a bewiched boy-a prince from the scary King of Rats and with her friends,fur-tree dolls,celebrates the victory of love and kindness.</em></p>",2024-12-17T15:00:00.000000Z,2024-12-17T16:30:00.000000Z,True,25,15,['https://cdn.iticket.az/event/gallery/fM9GGynFx9OcRRTGFoUadOKmS6QEGr0yaHOL0WfK.jpg'],https://cdn.iticket.az/event/facebook/N1TEx3t2qhYf7DaQh31XoAZ8NpKLERjPe8QGcedB.jpg,"The ""Nutcracker"" is a fairy-tale ballet for children and teenagers.We moved away from the plot of the ballet ""The Nutcracker"" and put a ballet on the plot of the cartoon ""The Nutcracker"".A shy,kind girl Masha rescues a bewiched boy-a prince from the scary King of Rats and with her friends,fur-tree d...",The Nutcracker (ballet) in National Theatre of Young Spectators buy tickets online.,The Nutcracker (ballet),2024-11-19T06:58:51.000000Z,event,2024-11-21T09:52:12.000000Z,5,https://iticket.az/en/events/kids/the-nutcracker-ballet-gtt-
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/LPyrbzx4LiSN3y2VDawvpD0lsJc9KOoWele5MxIm.jpg,https://cdn.iticket.az/event/artist/NzJyz6i9zfSTNXXva3HHWldmk9UAe80EGcSPLxAT.png,11,concerts,https://cdn.iticket.az/event/cover/0HbJGswBdGXD1HSzNr3Y2TPkV69FdVDoM2yNrr3w.jpg,"<p><em>On <strong>December 17</strong>, a concert program dedicated to <strong>Emin Sabitoglu</strong> will take place at the Rashid Behbudov Song Theatre. This musical event is devoted tao the work of the prominent Azerbaijani composer. The program will feature Emin Sabitoglu's famous compositions performed by professional musicians and artists.</em></p>",2024-12-17T15:00:00.000000Z,2024-12-17T16:30:00.000000Z,True,20,10,['https://cdn.iticket.az/event/gallery/7JdOhB2cuTCrzb1rtQFxmYaF1oAYD9LhvvWr3qg9.jpg'],https://cdn.iticket.az/event/facebook/FPi7NLmNqiQzRwrBHrrgqL4qQIgzjmcRMDjJHIqy.jpg,"On December 17, a concert program dedicated to Emin Sabitoglu will take place at the Rashid Behbudov Song Theatre. This musical event is devoted tao the work of the prominent Azerbaijani composer. The program will feature Emin Sabitoglu's famous compositions performed by professional musicians and a...",Emin Sabitoglu in State Song Theatre named after Rashid Behbudov buy tickets online.,Emin Sabitoglu,2024-11-15T11:09:00.000000Z,event,2024-11-15T11:53:26.000000Z,5,https://iticket.az/en/events/concerts/emin-sabitoglu
₼,https://iticket.az,https://api.iticket.az,18+,https://cdn.iticket.az/event/artist_bg/q8EbkjQcjmIaWKkm2A9kedpeoDM3ooobJqkaRr6a.jpg,https://cdn.iticket.az/event/artist/TJMynofUnEbNytLKBQU9KH7tx9nC555fJGK9UMRy.png,341,theatre,https://cdn.iticket.az/event/cover/M1HYmPNH3CuXmLDuXynBlkIRlK4gZ7AyXYsJlrYM.jpg,"<p><em>As Azerbaijan's first inclusive theater, ƏSA Theater will stage <strong>“No Exit!”</strong>, a philosophical drama based on Jean-Paul Sartre's play ""Behind Closed Doors.""</em></p>
<p><em><strong>About the Performance:</strong></em><br /><em>💡This performance follows the story of three people condemned to remain forever locked in a room after their deaths. They must choose between existence and nothingness. The first to enter the room is Garcin: a pacifist writer who penned anti-war articles and tormented his wife through her lover. He was executed for deserting the war. The second character, Inès, is a lesbian with no interest in men and works at a postal company. She killed her cousin's lover due to her infatuation with her. Lastly, Estelle, the third character, threw her own child off a balcony.</em></p>
<p><em>Now these sinners must seek redemption for their crimes. Can you absolve them?</em></p>
<p><em><strong>Author: </strong>Jean-Paul Sartre</em><br /><em><strong>Director:</strong> Nihad Gulamzade</em><br /><em><strong>Producer:</strong> Nijat Gulam</em><br /><em><strong>Lighting Designer:</strong> Binyamin Sailov</em><br /><em><strong>Cast:</strong> Elshan Asgarov, Samaya Agayarova, Lala Suleymanova, Elsever Rahimov, Saadat Abbasova, Sarxan Najiev, Rena Garayeva</em></p>
<p><em><strong>Duration:</strong> 1 hour 10 minutes</em><br /><em><strong>Genre:</strong> Philosophical Drama</em><br /><em><strong>Language:</strong> Azerbaijani</em></p>",2024-12-17T15:00:00.000000Z,2024-12-17T16:10:00.000000Z,True,30,10,['https://cdn.iticket.az/event/gallery/TQgpaSZk8b3rHLhZFgWqzfXdU1FWijXuNFbYeE96.jpg'],https://cdn.iticket.az/event/facebook/e5gDXOplAgVR72G1JV2nOHwHcXLfWseNi9kV9nSI.jpg,"As Azerbaijan's first inclusive theater, ƏSA Theater will stage “No Exit!”, a philosophical drama based on Jean-Paul Sartre's play ""Behind Closed Doors."" About the Performance:💡This performance follows the story of three people condemned to remain forever locked in a room after their deaths. They m...",ƏSA Teatrı - No Exit in Academic Russian Drama Theater buy tickets online.,ƏSA Teatrı - No Exit,2024-11-01T07:53:54.000000Z,event,2024-11-01T08:01:49.000000Z,5,https://iticket.az/en/events/theatre/esa-teatri-no-exit-
₼,https://iticket.az,https://api.iticket.az,16+,https://cdn.iticket.az/event/artist_bg/AE0iltzJTytkBIrSLqV694aVOK1IKdyBleEVEUNN.jpg,https://cdn.iticket.az/event/artist/s4wrrbBL3qpYkOKuNMdd8fwV3Z4E3BtDFCtLQi10.png,571,hayal-kahvesi,https://cdn.iticket.az/event/cover/f69U1Y7MQkwygX2hFmzqRIVPiM15151Rjl5HKv6k.jpg,"<p>What more do you expect from a day where you will have fun, play together like crazy, hang out to the sounds of the most popular local rock, Turkish rock, Turkish pop and foreign music. We are waiting for everyone on December 17 at Hayal Kahvesi.</p>",2024-12-17T17:00:00.000000Z,2024-12-17T19:30:00.000000Z,True,20,10,['https://cdn.iticket.az/event/gallery/NKv1yVH41NUIZOLoaEfnnUS9jxLFDsh6UzIcHzga.jpg'],https://cdn.iticket.az/event/facebook/ME4BfCPzM2X70MLiNDFeXMC5UgNmKVlKQBwBgKkK.jpg,"What more do you expect from a day where you will have fun, play together like crazy, hang out to the sounds of the most popular local rock, Turkish rock, Turkish pop and foreign music. We are waiting for everyone on December 17 at Hayal Kahvesi.",Felekten bir gece in Hayal Kahvesi buy tickets online.,Felekten bir gece,2024-07-03T14:04:25.000000Z,event,2024-12-03T15:27:56.000000Z,5,https://iticket.az/en/events/hayal-kahvesi/felekten-bir-gece
₼,https://iticket.az,https://api.iticket.az,12+,https://cdn.iticket.az/event/artist_bg/Am8GUN22nxcBojSPMtD8BIBX8ClM97GaewJSWnAd.jpg,https://cdn.iticket.az/event/artist/uRh05p8QP1jiGL1rSfsP1lFfMWakc2GObwfzCA9n.png,230,concerts,https://cdn.iticket.az/event/cover/TCGVICEMDfOqBX1uk0QVBc7P9hUWnxWOUGOkJEDW.jpg,"<p>In the concert-composition titled “Vətənimdir, vətənim!”, dedicated to the 530th anniversary of Füzuli.The “Mugham” and “Folk Instruments” departments of the Azerbaijan State University of Culture and Arts referred to the ghazals of the great Füzuli .</p>",2024-12-18T15:00:00.000000Z,2024-12-18T17:00:00.000000Z,True,10,5,['https://cdn.iticket.az/event/gallery/ZfL6Y4ifWwY6MXMBbF9IAv1DjanRR6U33oojSATz.jpg'],https://cdn.iticket.az/event/facebook/FoXp0CI7ytTkfhHVAshycaTyzY8lFejdn5wDC16F.jpg,"In the concert-composition titled “Vətənimdir, vətənim!”, dedicated to the 530th anniversary of Füzuli.The “Mugham” and “Folk Instruments” departments of the Azerbaijan State University of Culture and Arts referred to the ghazals of the great Füzuli .",It is my homeland. My homeland. in International Mugham Center buy tickets online.,It is my homeland. My homeland.,2024-12-09T08:54:25.000000Z,event,2024-12-09T10:38:00.000000Z,5,https://iticket.az/en/events/concerts/it-is-my-homeland-my-homeland
₼,https://iticket.az,https://api.iticket.az,16+,https://cdn.iticket.az/event/artist_bg/zKPCS4Bu08gXZ9TH2SL4AR7AEhBWAvQWn4KiRjZ1.jpg,https://cdn.iticket.az/event/artist/AGgqGrYJw60M9ms3f6goO2KORO8BMD1Fint8i4dU.png,51,theatre,https://cdn.iticket.az/event/cover/5Dv5qRMMhrePRsGKECYpcw5mgcjsoEzLI7cLAoda.jpg,"<p><em>Tankred Dorst. <strong>""I Am Feurbach""</strong></em></p>
<p><em>Age restriction: 16+</em><br /><em>Author: Tankred Dorst</em><br /><em>Director: Shovqu Huseynov (Honored Artist)</em><br /><em>Genre: Psychological drama</em><br /><em>Solo performer: Shovgi Huseynov (Honored Artist)</em><br /><em>Duration: one act, 50 minutes</em></p>
<p><em>The life story of actor Feuerbach, who lives a turbulent life, takes place in an empty room without windows. His memories resemble a terrifying fairy tale. He strives to prove his true talent, to show that he is a genuine actor through the roles he creates. However, unexpected events often trap him in a labyrinth with no way out. Despite this, he keeps fighting, returning to work for the sake of beautiful art because he still has hope. But each time, someone destroys his hopes.</em></p>
<p><em>The indifference and misunderstanding of those around him push Feuerbach toward the staircase built on stage, which also symbolizes the last step of his life. Beyond this point, there is no road. Beyond this point, there is no life. Beyond this point, Feuerbach will no longer exist, and his suffering will come to an end.</em></p>
<p><em>The main message of this play, which tells the turbulent life of an unlucky actor, is to create bridges for talented people—bridges that will help them ascend toward greatness without stumbling in their fight for true art. Protecting talents is everyone's responsibility.</em></p>",2024-12-18T15:00:00.000000Z,2024-12-18T15:50:00.000000Z,True,10,10,['https://cdn.iticket.az/event/gallery/Q8GjtcfvwVfHE1gMmwz0Gv3EA6ZjatpqgK8XLx8J.jpg'],https://cdn.iticket.az/event/facebook/9A4AB6di52yqHXPaGeQbnx7gwdycPnEFerHW2y96.jpg,"Tankred Dorst. ""I Am Feurbach"" Age restriction: 16+Author: Tankred DorstDirector: Shovqu Huseynov (Honored Artist)Genre: Psychological dramaSolo performer: Shovgi Huseynov (Honored Artist)Duration: one act, 50 minutes The life story of actor Feuerbach, who lives a turbulent life, takes place in an e...",I Am Feurbach in National Theatre of Young Spectators buy tickets online.,I Am Feurbach,2024-10-24T13:57:11.000000Z,event,2024-11-20T08:11:56.000000Z,5,https://iticket.az/en/events/theatre/i-am-feurbach
₼,https://iticket.az,https://api.iticket.az,18+,https://cdn.iticket.az/event/artist_bg/3tvzwQXv920F09o7z2L851BrCW6PDIBEZ9fchxAm.jpg,https://cdn.iticket.az/event/artist/buG3um4XaDTBoaumX0Q6m5dFd58GSlwnArilOG6e.png,27,theatre,https://cdn.iticket.az/event/cover/cGNTQQCMj7V7yoGhWsPCKmei35E58n2DtbH4dt5Z.jpg,"<p>How to Love People, Kittens, and the Planet?<br />Actress Tatyana Seliverstova will tell us in her new storytelling performance, very personal and candid.</p>
<p>“Breaking Boundaries”</p>
<p>The performance was born in the storytelling laboratory at Teatr O2.</p>
<p><strong>After the third bell, entry to the performance is prohibited.</strong></p>",2024-12-18T15:30:00.000000Z,2024-12-18T16:20:00.000000Z,True,15,15,['https://cdn.iticket.az/event/gallery/JQKbVFqpoO3uS7ixxbhwCuKCCxBMXFfPTArSRSNb.jpg'],https://cdn.iticket.az/event/facebook/syFWI046c6d3D9he1KKhAfWkipEzv5s5ezUAmUPh.jpg,"How to Love People, Kittens, and the Planet?Actress Tatyana Seliverstova will tell us in her new storytelling performance, very personal and candid. “Breaking Boundaries” The performance was born in the storytelling laboratory at Teatr O2. After the third bell, entry to the performance is prohibited...",“Breaking Boundaries” in Teatr O2 buy tickets online.,“Breaking Boundaries”,2024-06-21T13:31:29.000000Z,event,2024-11-26T10:47:57.000000Z,5,https://iticket.az/en/events/theatre/breaking-boundaries
₼,https://iticket.az,https://api.iticket.az,18+,https://cdn.iticket.az/event/artist_bg/kQh9lVfaxYq6rN6nZnUh5xooQxsG8QJ3cNK3NOWc.jpg,https://cdn.iticket.az/event/artist/WA3gjJlmnhRVQuZy84RCVbIyvlENlRatdTdBOh1i.png,601,hayal-kahvesi,https://cdn.iticket.az/event/cover/yxXRvm1RjytBi3pakACq6ZPlqwsCEu2IugNfawCo.jpg,"<p>Autumn starts here!</p>
<p>Friends, music, dancing and an unforgettable atmosphere await you at this amazing party!</p>
<p>This is not just an event - this is your chance to feel all the magic of autumn, its bright colors and magical mood!</p>
<p>Bring your glow, share your energy and join the most atmospheric evening of this autumn! This evening is made for you!</p>",2024-12-18T16:00:00.000000Z,2024-12-18T19:30:00.000000Z,True,25,10,['https://cdn.iticket.az/event/gallery/AlqVPNCzotujmajTj5IrtaxUpQoMrGUSVLQoNqSQ.jpg'],https://cdn.iticket.az/event/facebook/xUSBADaV8vd7t75CXATfizh0enjE3obTpQP5jvfB.jpg,"Autumn starts here! Friends, music, dancing and an unforgettable atmosphere await you at this amazing party! This is not just an event - this is your chance to feel all the magic of autumn, its bright colors and magical mood! Bring your glow, share your energy and join the most atmospheric evening o...",Autumn night in Hayal Kahvesi buy tickets online.,Autumn night,2024-11-20T12:02:55.000000Z,event,2024-11-30T12:16:01.000000Z,5,https://iticket.az/en/events/hayal-kahvesi/autumn-night
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/ZNNcYxPM3LSpKWZ5oyb9103idVCJEMX6RsTL42OI.jpg,https://cdn.iticket.az/event/artist/gbRM0LUUXBXGoigumeIMTQyeRDDaC1iHar1blJVl.png,945,concerts,https://cdn.iticket.az/event/cover/hgxSictOcu8DtqYNjGkYAF9xsxkbTXQbNhBfjVe4.jpg,"<div class=""flex-shrink-0 flex flex-col relative items-end"">
<div>
<div class=""pt-0"">
<div class=""gizmo-bot-avatar flex h-8 w-8 items-center justify-center overflow-hidden rounded-full"">
<div class=""relative p-1 rounded-sm flex items-center justify-center bg-token-main-surface-primary text-token-text-primary h-8 w-8""> </div>
</div>
</div>
</div>
</div>
<div class=""group/conversation-turn relative flex w-full min-w-0 flex-col agent-turn"">
<div class=""flex-col gap-1 md:gap-3"">
<div class=""flex max-w-full flex-col flex-grow"">
<div class=""min-h-[20px] text-message flex w-full flex-col items-end gap-2 whitespace-normal break-words [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""9775f823-6842-4212-9971-1e7a994ea869"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<p><em><strong>Azərbaycan dilində:</strong></em></p>
<p><em>4 dekabr 2024-cü il tarixində Heydər Əliyev Sarayında Azərbaycanın sevilən xanəndəsi, xalq mahnılarının təkrarsız ifaçısı Elnarə Abdullayeva solo konsert proqramı ilə çıxış edəcək. Konsertdə Elnarə Abdullayeva milli musiqimizin incilərindən, o cümlədən muğam və xalq mahnılarından ibarət geniş repertuarı tamaşaçılara təqdim edəcək. Onun güclü səsi və emosional ifası hər kəsi valeh edəcək. Konsert musiqisevərlər üçün unudulmaz bir axşam vəd edir. Biletləri ""iticket.az"" saytından və şəhərin bütün kassalarından əldə etmək mümkündür.</em></p>
<p><em><strong>Rus dilində:</strong></em></p>
<p><em>4 декабря 2024 года во Дворце Гейдара Алиева состоится сольный концерт любимой азербайджанской певицы и неповторимой исполнительницы народных песен Эльнары Абдуллаевой. В рамках концерта Эльнара Абдуллаева представит зрителям обширный репертуар из жемчужин национальной музыки, включая мугам и народные песни. Ее мощный голос и эмоциональное исполнение не оставят равнодушным никого. Концерт обещает стать незабываемым вечером для всех любителей музыки. Билеты можно приобрести на сайте ""iticket.az"" и во всех кассах города.</em></p>
<p><em><strong>English version:</strong></em></p>
<p><em>On December 4, 2024, at the Heydar Aliyev Palace, Azerbaijan’s beloved singer and unique performer of folk songs, Elnara Abdullayeva, will perform a solo concert. During the concert, Elnara Abdullayeva will present a wide repertoire of national music gems, including mugham and folk songs. Her powerful voice and emotional performance will captivate everyone. The concert promises to be an unforgettable evening for all music lovers. Tickets are available on the ""iticket.az"" website and at all city box offices.</em></p>
</div>
</div>
</div>
</div>
</div>
</div>",2024-12-18T16:00:00.000000Z,2024-12-18T17:30:00.000000Z,True,160,35,['https://cdn.iticket.az/event/gallery/bMA9zvq9RzZY3PL7fXtuHmdWjCCxMQtAOoTtOW6G.jpg'],https://cdn.iticket.az/event/facebook/svbyTKr76o4Doq8Ttvd3sBXNoZzWxaUHUlOcANqZ.jpg,"                Azərbaycan dilində: 4 dekabr 2024-cü il tarixində Heydər Əliyev Sarayında Azərbaycanın sevilən xanəndəsi, xalq mahnılarının təkrarsız ifaçısı Elnarə Abdullayeva solo konsert proqramı ilə çıxış edəcək. Konsertdə Elnarə Abdullayeva milli musiqimizin incilərindən, o cümlədən muğam və xa...",Elnara Abdullayeva in Heydar Aliyev Palace buy tickets online.,Elnara Abdullayeva,2024-08-27T07:39:04.000000Z,event,2024-11-27T06:18:23.000000Z,5,https://iticket.az/en/events/concerts/elnara-abdullayeva
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/iwY5tT8UGDFIBfIl5QIV9RNJkvXm5WXARTE5xKoD.jpg,https://cdn.iticket.az/event/artist/oqXlzqDb55FTr3D5Fl1iTozmOzu4Y4nlDY3SGMJ5.png,302,concerts,https://cdn.iticket.az/event/cover/Q3Zdknfy9281SD8h6zlgxQq83jcg5YwpL8uB8ZRI.jpg,"<p><strong>The program will feature works by Azerbaijani and European composers.<br />Attention! If you are late for the concert, the seat indicated on your  ticket may change.</strong><br /><strong>It is recommended that you follow the ticket inspector's instructions and arrive at concerts 30 minutes before start time.</strong></p>
<p><strong>We kindly ask the guests of our events to pay attention to the dress code. People wearing shorts and slides/slippers will be refused entry into the concert hall.</strong></p>",2024-12-19T13:00:00.000000Z,2024-12-19T14:30:00.000000Z,True,15,3,['https://cdn.iticket.az/event/gallery/nXnwkXmJ4GTF7yHMQm6C5X8D6H1W7BfitAqGcMoo.jpg'],https://cdn.iticket.az/event/facebook/QbeHXT8o12TsVXxGDgnq8SMnzISG9nDj7F7Wsirn.jpg,"The program will feature works by Azerbaijani and European composers.Attention! If you are late for the concert, the seat indicated on your  ticket may change.It is recommended that you follow the ticket inspector's instructions and arrive at concerts 30 minutes before start time. We kindly ask the...",Gala concert of the 1st International Festival-Competition of Violinists named after K. Safarlieva in Chamber and organ music hall buy tickets online.,Gala concert of the 1st International Festival-Competition of Violinists named after K. Safarlieva,2024-12-09T15:13:20.000000Z,event,2024-12-09T15:13:22.000000Z,5,https://iticket.az/en/events/concerts/gala-concert-of-the-1st-international-festival-competition-of-violinists-named-after-k-safarlieva
₼,https://iticket.az,https://api.iticket.az,12+,https://cdn.iticket.az/event/artist_bg/8RjEvRuv8xRn9vMRqQxxZ4OgmkSqxLnUL6vtmFHL.jpg,https://cdn.iticket.az/event/artist/qrykCYMT36cVMvXWo0I3K3ssok22Tc7hMgLZIxUJ.png,303,concerts,https://cdn.iticket.az/event/cover/rgwQMSYsY0DmCPFRjutTkPFwLeKrbrd4eStrKPmN.jpg,"<p>The prominent Azerbaijani tar player and Honored Artist Əhsən Dadaşov has made significant contributions to the development of Azerbaijan’s musical culture and folk music. The art created by this master tar player will live on for centuries, inspiring those who choose to follow in his footsteps. During a commemorative evening dedicated to the 100th anniversary of Əhsən Dadaşov, his life and creative journey will be revisited. Students of him and fellow artists who worked alongside him will share their memories. The event will continue with a concert program featuring performances by Əhsən Dadaşov’s students and renowned musicians.</p>",2024-12-19T15:00:00.000000Z,2024-12-19T17:00:00.000000Z,True,10,5,['https://cdn.iticket.az/event/gallery/XynbirM1mFDHdHfc5yyjj4vyxfSLPoEz1ngrYzMU.jpg'],https://cdn.iticket.az/event/facebook/XdqjtWEdd4TbsVKSTTYimk3JhWMZOBzPytT2ciL0.jpg,"The prominent Azerbaijani tar player and Honored Artist Əhsən Dadaşov has made significant contributions to the development of Azerbaijan’s musical culture and folk music. The art created by this master tar player will live on for centuries, inspiring those who choose to follow in his footsteps. Dur...",Ahsan Dadasov 100 in International Mugham Center buy tickets online.,Ahsan Dadasov 100,2024-12-10T14:20:28.000000Z,event,2024-12-10T14:20:31.000000Z,5,https://iticket.az/en/events/concerts/ahsan-dadasov-100
₼,https://iticket.az,https://api.iticket.az,6+,https://cdn.iticket.az/event/artist_bg/nY1Llk8334qKrySMtyMeYtQHDINDKk0gIizyftj8.jpg,https://cdn.iticket.az/event/artist/oIT64pSKoCSiskzFNCpeI4VAxArKTKga9BYKBRea.png,316,concerts,https://cdn.iticket.az/event/cover/chPwfHjhEGZRaVzG2WS37QatqXLy6GyxitlgHvEW.jpg,"<p>Concert dedicated to the Day of Solidarity of Azerbaijanis Around the World and the New Year</p>
<p>Performers:</p>
<p>Azerbaijan State Choir<br />Artistic Director and Principal Conductor: People's Artist of Azerbaijan Gulbadi Imanova<br />Children's Choir ""Shams"" of the Azerbaijan State Children's Philharmonic<br />Vocal Ensemble ""Gulyabatin""<br />Artistic Director: Honored Artist Dilara Aliyeva</p>
<p>Accompanists:</p>
<p>Narmin Rzayeva<br />Elkhan Niftiyev<br />Shahin Yakubzade<br />Program:<br />The program will feature works by foreign composers.</p>
<p>This special concert promises to be an unforgettable holiday in honor of the Day of Solidarity of Azerbaijanis Around the World and the New Year.</p>
<p><strong>Attention! If you are late for the concert, the seat indicated on your  ticket may change.</strong><br /><strong>It is recommended that you follow the ticket inspector's instructions and arrive at concerts 30 minutes before start time.</strong></p>
<p><strong>We kindly ask the guests of our events to pay attention to the dress code. People wearing shorts and slides/slippers will be refused entry into the concert hall.</strong></p>",2024-12-19T15:00:00.000000Z,2024-12-19T16:30:00.000000Z,True,20,4,['https://cdn.iticket.az/event/gallery/CLYL2CixgbpYOvlv8OvNoVHbRnJMVLpRTT0VIjxw.jpg'],https://cdn.iticket.az/event/facebook/ZJounajJGxjbbjasaLild3E5oulT0xoiHnuzjp7d.jpg,"Concert dedicated to the Day of Solidarity of Azerbaijanis Around the World and the New Year Performers: Azerbaijan State ChoirArtistic Director and Principal Conductor: People's Artist of Azerbaijan Gulbadi ImanovaChildren's Choir ""Shams"" of the Azerbaijan State Children's PhilharmonicVocal Ensembl...",Concert dedicated to the Day of Solidarity of Azerbaijanis Around the World and the New Year in Azerbaijan State Academic Philharmonic Hall buy tickets online.,Concert dedicated to the Day of Solidarity of Azerbaijanis Around the World and the New Year,2024-12-04T14:33:36.000000Z,event,2024-12-09T09:32:35.000000Z,5,https://iticket.az/en/events/concerts/concert-dedicated-to-the-day-of-solidarity-of-azerbaijanis-around-the-world-and-the-new-year
